vehicle_id,depart,arrival,duration,routeLength,waitingTime,waitingCount,timeLoss,departDelay
1653,3306.0,3330.0,24.0,125.76,3.0,2,9.35,0.0
1638,3276.0,3334.0,58.0,568.8,1.0,1,18.3,0.0
1621,3242.0,3338.0,96.0,1423.35,0.0,0,18.4,0.0
1637,3274.0,3341.0,67.0,222.84,35.0,1,51.89,0.0
1648,3296.0,3341.0,45.0,428.55,2.0,1,13.84,0.0
1667,3335.0,3343.0,8.0,54.25,0.0,0,3.48,1.0
1627,3254.0,3344.0,90.0,1200.54,0.0,0,17.89,0.0
1659,3318.0,3344.0,26.0,418.76,0.0,0,5.74,0.0
1660,3320.0,3344.0,24.0,336.92,0.0,0,5.15,0.0
1640,3280.0,3345.0,65.0,655.48,2.0,1,25.47,0.0
1644,3292.0,3347.0,55.0,488.97,1.0,1,22.5,4.0
1666,3332.0,3348.0,16.0,222.95,0.0,0,5.7,0.0
1643,3286.0,3351.0,65.0,367.63,23.0,2,34.85,0.0
1645,3290.0,3351.0,61.0,567.72,11.0,1,25.36,0.0
1613,3226.0,3352.0,126.0,1552.56,3.0,2,39.75,0.0
1642,3284.0,3357.0,73.0,655.48,0.0,0,22.4,0.0
1630,3261.0,3359.0,98.0,440.51,55.0,2,76.57,1.0
1655,3310.0,3359.0,49.0,568.8,0.0,0,8.54,0.0
1635,3270.0,3361.0,91.0,1250.15,0.0,0,17.36,0.0
1622,3245.0,3362.0,117.0,1508.95,0.0,0,19.38,1.0
1665,3336.0,3363.0,27.0,172.62,0.0,0,14.75,6.0
1663,3326.0,3364.0,38.0,484.8,0.0,0,16.96,0.0
1658,3316.0,3368.0,52.0,480.98,4.0,1,25.4,0.0
1662,3324.0,3369.0,45.0,440.51,0.0,0,13.32,0.0
1641,3282.0,3370.0,88.0,1367.22,0.0,0,16.59,0.0
1657,3315.0,3374.0,59.0,419.71,14.0,1,31.57,1.0
1654,3308.0,3376.0,68.0,614.46,12.0,2,33.26,0.0
1656,3312.0,3385.0,73.0,761.05,1.0,1,16.15,0.0
1661,3323.0,3389.0,66.0,661.51,2.0,1,16.98,1.0
1668,3336.0,3389.0,53.0,244.28,20.0,1,34.7,0.0
1669,3338.0,3393.0,55.0,659.1,0.0,0,9.84,0.0
1677,3354.0,3393.0,39.0,431.12,0.0,0,16.69,0.0
1636,3273.0,3395.0,122.0,1508.95,0.0,0,25.45,1.0
1678,3357.0,3395.0,38.0,420.22,0.0,0,6.94,1.0
1672,3344.0,3399.0,55.0,325.93,18.0,1,33.81,0.0
1693,3386.0,3399.0,13.0,137.55,0.0,0,4.19,0.0
1664,3328.0,3404.0,76.0,689.48,6.0,2,28.6,0.0
1691,3382.0,3408.0,26.0,424.73,0.0,0,5.93,0.0
1681,3362.0,3410.0,48.0,494.38,0.0,0,23.71,0.0
1689,3378.0,3417.0,39.0,404.21,0.0,0,13.75,0.0
1696,3392.0,3417.0,25.0,385.54,0.0,0,5.02,0.0
1685,3372.0,3419.0,47.0,362.46,0.0,0,26.28,2.0
1673,3346.0,3421.0,75.0,824.31,0.0,0,16.05,0.0
1675,3350.0,3421.0,71.0,533.89,13.0,1,36.72,0.0
1688,3376.0,3421.0,45.0,328.29,3.0,1,25.27,0.0
1671,3342.0,3423.0,81.0,689.16,14.0,1,38.73,0.0
1676,3352.0,3423.0,71.0,554.83,0.0,0,7.53,0.0
1686,3372.0,3425.0,53.0,347.85,13.0,2,37.28,0.0
1649,3298.0,3426.0,128.0,1509.83,0.0,0,32.57,0.0
1684,3368.0,3427.0,59.0,456.81,9.0,1,32.52,0.0
1674,3348.0,3430.0,82.0,536.74,19.0,2,50.37,0.0
1699,3398.0,3433.0,35.0,414.23,0.0,0,14.26,0.0
1698,3396.0,3434.0,38.0,321.95,4.0,1,18.64,0.0
1690,3380.0,3437.0,57.0,430.68,2.0,1,25.11,0.0
1706,3412.0,3443.0,31.0,306.34,0.0,0,13.27,0.0
1679,3358.0,3446.0,88.0,1147.76,0.0,0,17.64,0.0
1682,3364.0,3447.0,83.0,1046.09,0.0,0,11.22,0.0
1715,3430.0,3451.0,21.0,249.98,0.0,0,8.9,0.0
1713,3426.0,3452.0,26.0,244.65,0.0,0,9.11,0.0
1697,3394.0,3453.0,59.0,559.74,0.0,0,27.45,0.0
1670,3340.0,3457.0,117.0,826.85,24.0,2,52.49,0.0
1683,3366.0,3457.0,91.0,614.46,30.0,1,50.35,0.0
1723,3449.0,3457.0,8.0,40.42,0.0,0,6.0,3.0
1710,3423.0,3458.0,35.0,287.36,0.0,0,22.65,3.0
1708,3417.0,3462.0,45.0,568.8,0.0,0,9.34,1.0
1705,3410.0,3463.0,53.0,670.71,0.0,0,20.92,0.0
1711,3422.0,3465.0,43.0,413.16,0.0,0,14.81,0.0
1701,3402.0,3466.0,64.0,554.83,0.0,0,5.39,0.0
1695,3390.0,3469.0,79.0,1046.09,0.0,0,10.7,0.0
1700,3400.0,3472.0,72.0,761.05,0.0,0,15.13,0.0
1694,3389.0,3474.0,85.0,547.61,25.0,2,58.29,1.0
1687,3374.0,3477.0,103.0,1200.54,0.0,0,19.98,0.0
1712,3424.0,3479.0,55.0,614.46,0.0,0,14.97,0.0
1724,3448.0,3480.0,32.0,424.73,0.0,0,14.14,0.0
1704,3408.0,3481.0,73.0,747.54,0.0,0,16.02,0.0
1716,3432.0,3487.0,55.0,265.59,15.0,1,40.38,0.0
1728,3456.0,3488.0,32.0,306.34,0.0,0,13.74,0.0
1717,3434.0,3489.0,55.0,646.43,4.0,1,25.9,0.0
1722,3444.0,3493.0,49.0,533.01,0.0,0,24.84,0.0
1714,3428.0,3496.0,68.0,639.99,1.0,1,17.75,0.0
1720,3440.0,3496.0,56.0,537.52,0.0,0,19.59,0.0
1707,3414.0,3498.0,84.0,976.36,0.0,0,23.1,0.0
1726,3452.0,3503.0,51.0,537.11,1.0,1,25.77,0.0
1703,3406.0,3506.0,100.0,1380.62,0.0,0,20.61,0.0
1736,3473.0,3508.0,35.0,386.34,0.0,0,8.16,1.0
1738,3476.0,3511.0,35.0,414.08,0.0,0,12.98,0.0
1721,3442.0,3512.0,70.0,419.29,16.0,2,40.89,0.0
1652,3304.0,3516.0,212.0,1839.76,23.0,2,62.98,0.0
1753,3506.0,3516.0,10.0,63.83,0.0,0,3.83,0.0
1735,3470.0,3517.0,47.0,689.94,0.0,0,16.44,0.0
1740,3480.0,3517.0,37.0,481.79,0.0,0,12.81,0.0
1745,3490.0,3517.0,27.0,418.76,0.0,0,6.8,0.0
1709,3418.0,3519.0,101.0,1122.71,0.0,0,19.16,0.0
1739,3478.0,3519.0,41.0,494.38,0.0,0,15.11,0.0
1733,3466.0,3522.0,56.0,668.27,0.0,0,9.19,0.0
1747,3495.0,3523.0,28.0,344.55,0.0,0,5.3,1.0
1751,3502.0,3525.0,23.0,259.31,0.0,0,8.37,0.0
1719,3438.0,3527.0,89.0,1046.09,0.0,0,11.08,0.0
1746,3492.0,3528.0,36.0,431.12,0.0,0,14.53,0.0
1741,3482.0,3530.0,48.0,486.97,0.0,0,10.63,0.0
1754,3508.0,3531.0,23.0,259.31,0.0,0,9.64,0.0
1752,3504.0,3532.0,28.0,344.55,0.0,0,7.06,0.0
1744,3488.0,3534.0,46.0,480.98,0.0,0,18.57,0.0
1734,3468.0,3538.0,70.0,255.05,23.0,1,49.94,0.0
1725,3450.0,3540.0,90.0,689.48,12.0,3,40.46,0.0
1729,3458.0,3540.0,82.0,416.38,35.0,1,45.19,0.0
1737,3474.0,3540.0,66.0,761.05,1.0,1,17.89,0.0
1762,3524.0,3540.0,16.0,135.14,0.0,0,3.73,0.0
1692,3384.0,3542.0,158.0,1432.2,21.0,2,60.78,0.0
1727,3454.0,3542.0,88.0,646.43,27.0,3,57.76,0.0
1759,3518.0,3543.0,25.0,424.73,0.0,0,6.28,0.0
1761,3522.0,3544.0,22.0,163.29,0.0,0,6.33,0.0
1718,3436.0,3545.0,109.0,1419.58,0.0,0,22.55,0.0
1748,3496.0,3545.0,49.0,494.38,0.0,0,24.76,0.0
1730,3460.0,3552.0,92.0,1130.89,0.0,0,8.95,0.0
1742,3484.0,3554.0,70.0,655.48,3.0,1,20.58,0.0
1763,3526.0,3560.0,34.0,307.01,0.0,0,14.95,0.0
1772,3544.0,3564.0,20.0,278.16,0.0,0,5.53,0.0
1731,3463.0,3565.0,102.0,1386.97,0.0,0,17.59,1.0
1749,3498.0,3565.0,67.0,554.83,0.0,0,5.94,0.0
1758,3516.0,3569.0,53.0,344.55,22.0,1,33.23,0.0
1757,3516.0,3570.0,54.0,362.46,5.0,1,30.73,2.0
1732,3466.0,3576.0,110.0,1423.35,4.0,1,28.52,2.0
1771,3542.0,3576.0,34.0,309.74,0.0,0,15.37,0.0
1767,3534.0,3580.0,46.0,494.01,0.0,0,18.69,0.0
1787,3574.0,3581.0,7.0,48.75,0.0,0,2.99,0.0
1781,3562.0,3585.0,23.0,259.31,0.0,0,9.93,0.0
1760,3521.0,3588.0,67.0,332.71,24.0,2,46.05,1.0
1789,3579.0,3589.0,10.0,102.07,0.0,0,4.75,1.0
1785,3570.0,3592.0,22.0,242.31,0.0,0,3.95,0.0
1779,3558.0,3596.0,38.0,325.93,3.0,1,18.94,0.0
