time,loaded,inserted,running,waiting,ended,meanWaitingTime,meanTravelTime,meanSpeed
0.0,2,1,1,0,0,0.0,-1.0,0.0
1.0,2,1,1,0,0,0.0,-1.0,1.63
2.0,103,2,2,0,0,0.0,-1.0,1.63
3.0,103,2,2,0,0,0.0,-1.0,3.36
4.0,103,3,3,0,0,0.0,-1.0,3.46
5.0,103,3,3,0,0,0.0,-1.0,5.47
6.0,103,4,4,0,0,0.0,-1.0,5.57
7.0,103,4,4,0,0,0.0,-1.0,7.26
8.0,103,5,5,0,0,0.0,-1.0,7.41
9.0,103,5,5,0,0,0.0,-1.0,9.16
10.0,103,5,5,1,0,0.0,-1.0,9.43
11.0,103,6,6,0,0,0.17,-1.0,8.64
12.0,103,7,7,0,0,0.14,-1.0,8.68
13.0,103,7,7,0,0,0.14,-1.0,9.97
14.0,103,8,8,0,0,0.12,-1.0,9.46
15.0,103,8,8,0,0,0.12,-1.0,10.41
16.0,103,9,9,0,0,0.11,-1.0,10.1
17.0,103,9,9,0,0,0.11,-1.0,10.91
18.0,103,10,10,0,0,0.1,-1.0,11.22
19.0,103,10,10,0,0,0.1,-1.0,12.33
20.0,103,11,11,0,0,0.09,-1.0,11.46
21.0,103,11,11,0,0,0.09,-1.0,11.15
22.0,103,12,12,0,0,0.08,-1.0,10.09
23.0,103,12,12,0,0,0.08,-1.0,9.8
24.0,103,13,13,0,0,0.08,-1.0,9.03
25.0,103,13,13,0,0,0.08,-1.0,8.49
26.0,103,14,14,0,0,0.07,-1.0,7.52
27.0,103,14,14,0,0,0.07,-1.0,7.58
28.0,103,15,15,0,0,0.07,-1.0,7.4
29.0,103,15,15,0,0,0.07,-1.0,8.09
30.0,103,16,16,0,0,0.06,-1.0,8.65
31.0,103,16,16,0,0,0.06,-1.0,9.72
32.0,103,17,17,0,0,0.06,-1.0,9.51
33.0,103,17,17,0,0,0.06,-1.0,9.89
34.0,103,18,17,0,1,0.06,32.0,9.26
35.0,103,18,17,0,1,0.06,32.0,9.09
36.0,103,19,18,0,1,0.05,32.0,8.35
37.0,103,19,18,0,1,0.05,32.0,8.15
38.0,103,20,19,0,1,0.05,32.0,7.95
39.0,103,20,19,0,1,0.05,32.0,8.78
40.0,103,21,20,0,1,0.05,32.0,9.13
41.0,103,21,20,0,1,0.05,32.0,9.67
42.0,103,22,21,0,1,0.05,32.0,9.43
43.0,103,22,21,0,1,0.05,32.0,9.84
44.0,103,23,22,0,1,0.04,32.0,9.67
45.0,103,23,22,0,1,0.04,32.0,9.82
46.0,103,24,22,0,2,0.04,35.0,8.67
47.0,103,24,22,0,2,0.04,35.0,9.26
48.0,103,24,22,1,2,0.04,35.0,9.72
49.0,103,25,23,0,2,0.08,35.0,9.83
50.0,103,26,24,0,2,0.08,35.0,9.6
51.0,103,26,24,0,2,0.08,35.0,9.67
52.0,103,27,25,0,2,0.07,35.0,9.5
53.0,103,27,25,0,2,0.07,35.0,9.97
54.0,103,27,25,1,2,0.07,35.0,10.11
55.0,103,27,25,1,2,0.07,35.0,10.41
56.0,103,28,26,1,2,0.07,35.0,9.56
57.0,103,29,26,0,3,0.17,40.33,8.5
58.0,103,30,27,0,3,0.17,40.33,7.77
59.0,103,30,26,0,4,0.17,45.0,7.85
60.0,103,31,27,0,4,0.16,45.0,8.4
61.0,103,31,27,0,4,0.16,45.0,8.86
62.0,103,32,28,0,4,0.16,45.0,8.99
63.0,103,32,27,0,5,0.16,40.6,8.8
64.0,103,33,28,0,5,0.15,40.6,8.67
65.0,103,33,28,0,5,0.15,40.6,8.29
66.0,103,34,29,0,5,0.15,40.6,8.59
67.0,103,34,29,0,5,0.15,40.6,9.34
68.0,103,35,30,0,5,0.14,40.6,9.91
69.0,103,35,30,0,5,0.14,40.6,10.63
70.0,103,36,30,0,6,0.14,40.5,11.23
71.0,103,36,30,0,6,0.14,40.5,10.97
72.0,103,36,29,1,7,0.14,41.57,10.94
73.0,103,37,29,0,8,0.16,39.38,10.95
74.0,103,38,29,0,9,0.16,35.67,10.97
75.0,103,38,29,0,9,0.16,35.67,11.37
76.0,103,38,28,1,10,0.16,38.6,11.72
77.0,103,39,28,0,11,0.18,36.64,11.32
78.0,103,40,27,0,13,0.17,39.77,11.04
79.0,103,40,26,0,14,0.17,39.86,11.23
80.0,103,41,27,0,14,0.17,39.86,11.12
81.0,103,41,26,0,15,0.17,40.87,10.96
82.0,103,42,27,0,15,0.17,40.87,9.91
83.0,103,42,27,0,15,0.17,40.87,10.2
84.0,103,43,27,0,16,0.16,41.56,10.48
85.0,103,43,26,0,17,0.16,43.41,10.79
86.0,103,44,27,0,17,0.16,43.41,10.65
87.0,103,44,27,0,17,0.16,43.41,10.56
88.0,103,45,28,0,17,0.16,43.41,10.02
89.0,103,45,28,0,17,0.16,43.41,10.0
90.0,103,46,29,0,17,0.15,43.41,9.6
91.0,103,46,29,0,17,0.15,43.41,9.82
92.0,103,47,30,0,17,0.15,43.41,9.92
93.0,103,47,30,0,17,0.15,43.41,10.39
94.0,103,47,29,1,18,0.15,43.78,10.49
95.0,103,47,27,1,20,0.15,44.0,10.27
96.0,103,49,29,0,20,0.18,44.0,9.79
97.0,103,49,29,0,20,0.18,44.0,10.16
98.0,103,50,29,0,21,0.18,43.9,9.86
99.0,103,50,28,0,22,0.18,43.77,9.58
100.0,103,51,28,0,23,0.18,45.43,9.65
101.0,103,51,27,0,24,0.18,45.58,10.02
102.0,103,52,27,0,25,0.17,44.76,9.73
103.0,103,52,25,0,27,0.17,45.89,9.51
104.0,103,53,25,0,28,0.17,47.82,9.44
105.0,103,53,25,0,28,0.17,47.82,9.78
106.0,103,54,25,0,29,0.17,47.86,9.46
107.0,103,54,25,0,29,0.17,47.86,9.5
108.0,103,54,24,1,30,0.17,47.0,9.39
109.0,103,55,25,0,30,0.18,47.0,9.07
110.0,103,56,25,0,31,0.18,47.42,8.85
111.0,103,56,25,0,31,0.18,47.42,9.21
112.0,103,57,25,0,32,0.18,48.12,8.46
113.0,103,57,25,0,32,0.18,48.12,8.58
114.0,103,58,26,0,32,0.17,48.12,8.32
115.0,103,58,25,0,33,0.17,47.73,8.33
116.0,103,59,26,0,33,0.17,47.73,7.95
117.0,103,59,26,0,33,0.17,47.73,8.73
118.0,103,60,26,0,34,0.17,47.38,8.59
119.0,103,60,26,0,34,0.17,47.38,9.65
120.0,103,61,27,0,34,0.16,47.38,9.82
121.0,103,61,27,0,34,0.16,47.38,10.75
122.0,103,62,28,0,34,0.16,47.38,10.59
123.0,103,62,26,0,36,0.16,47.81,10.4
124.0,103,63,24,0,39,0.16,47.95,10.3
125.0,103,63,23,0,40,0.16,48.02,9.72
126.0,103,64,24,0,40,0.16,48.02,9.97
127.0,103,64,22,0,42,0.16,47.21,10.16
128.0,103,64,22,1,42,0.16,47.21,11.14
129.0,103,65,22,0,43,0.17,48.74,11.1
130.0,103,66,23,0,43,0.17,48.74,10.95
131.0,103,66,23,0,43,0.17,48.74,11.2
132.0,103,66,22,1,44,0.17,48.23,10.86
133.0,103,66,21,1,45,0.17,48.56,10.66
134.0,103,66,21,2,45,0.17,48.56,10.85
135.0,103,66,21,2,45,0.17,48.56,11.54
136.0,103,68,23,1,45,0.19,48.56,11.18
137.0,103,68,22,1,46,0.19,48.65,11.21
138.0,103,69,23,1,46,0.19,48.65,11.07
139.0,103,69,22,1,47,0.19,48.53,11.24
140.0,103,69,22,2,47,0.19,48.53,11.57
141.0,103,70,23,1,47,0.2,48.53,11.14
142.0,103,71,24,1,47,0.2,48.53,10.74
143.0,103,72,24,0,48,0.35,47.67,10.12
144.0,103,72,24,1,48,0.35,47.67,9.94
145.0,103,73,25,0,48,0.36,47.67,9.72
146.0,103,74,25,0,49,0.35,47.63,9.49
147.0,103,74,25,0,49,0.35,47.63,10.43
148.0,103,75,26,0,49,0.35,47.63,10.64
149.0,103,75,26,0,49,0.35,47.63,10.98
150.0,103,76,25,0,51,0.34,47.41,10.51
151.0,103,76,24,0,52,0.34,46.56,10.99
152.0,103,77,25,0,52,0.34,46.56,10.82
153.0,103,77,25,0,52,0.34,46.56,11.5
154.0,103,78,25,0,53,0.33,47.91,11.35
155.0,103,78,25,0,53,0.33,47.91,11.93
156.0,103,79,26,0,53,0.33,47.91,11.73
157.0,103,79,25,0,54,0.33,48.11,11.62
158.0,103,80,26,0,54,0.33,48.11,10.84
159.0,103,80,25,0,55,0.33,48.15,10.19
160.0,103,81,25,0,56,0.32,48.04,9.53
161.0,103,81,25,0,56,0.32,48.04,9.64
162.0,103,82,26,0,56,0.32,48.04,9.88
163.0,103,82,26,0,56,0.32,48.04,10.63
164.0,103,83,27,0,56,0.31,48.04,10.58
165.0,103,83,25,0,58,0.31,47.48,10.14
166.0,103,84,25,0,59,0.31,47.19,10.42
167.0,103,84,24,0,60,0.31,46.8,10.18
168.0,103,85,25,0,60,0.31,46.8,9.52
169.0,103,85,25,0,60,0.31,46.8,9.74
170.0,103,86,26,0,60,0.3,46.8,9.62
171.0,103,86,26,0,60,0.3,46.8,10.37
172.0,103,87,27,0,60,0.3,46.8,10.89
173.0,103,87,25,0,62,0.3,46.56,10.65
174.0,103,88,26,0,62,0.3,46.56,10.06
175.0,103,88,25,0,63,0.3,46.6,10.01
176.0,103,89,26,0,63,0.29,46.6,9.69
177.0,103,89,26,0,63,0.29,46.6,10.09
178.0,103,90,27,0,63,0.29,46.6,10.16
179.0,103,90,27,0,63,0.29,46.6,10.99
180.0,103,91,28,0,63,0.29,46.6,10.99
181.0,103,91,28,0,63,0.29,46.6,11.45
182.0,103,92,29,0,63,0.28,46.6,11.38
183.0,103,92,29,0,63,0.28,46.6,11.81
184.0,103,93,28,0,65,0.28,47.38,10.99
185.0,103,93,27,0,66,0.28,47.8,10.94
186.0,103,93,26,1,67,0.28,47.76,10.73
187.0,103,94,27,0,67,0.29,47.76,10.55
188.0,103,94,27,1,67,0.29,47.76,10.76
189.0,103,94,27,1,67,0.29,47.76,10.68
190.0,103,96,28,0,68,0.3,47.5,10.04
191.0,103,96,27,0,69,0.3,48.91,9.89
192.0,103,97,27,0,70,0.3,49.64,9.93
193.0,103,97,27,0,70,0.3,49.64,10.2
194.0,103,98,28,0,70,0.3,49.64,10.48
195.0,103,98,28,0,70,0.3,49.64,11.41
196.0,103,99,29,0,70,0.29,49.64,11.16
197.0,103,99,29,0,70,0.29,49.64,11.34
198.0,103,99,28,1,71,0.29,49.34,10.89
199.0,103,99,25,1,74,0.29,49.47,10.7
200.0,103,101,27,0,74,0.31,49.47,10.08
201.0,103,101,27,0,74,0.31,49.47,10.49
202.0,103,102,28,0,74,0.3,49.47,10.09
203.0,103,102,26,0,76,0.3,48.72,9.71
204.0,204,103,27,0,76,0.3,48.72,9.74
205.0,204,103,27,0,76,0.3,48.72,10.21
206.0,204,104,28,0,76,0.3,48.72,9.97
207.0,204,104,28,0,76,0.3,48.72,9.84
208.0,204,105,28,0,77,0.3,48.84,9.2
209.0,204,105,28,0,77,0.3,48.84,8.78
210.0,204,106,29,0,77,0.29,48.84,9.26
211.0,204,106,29,0,77,0.29,48.84,9.95
212.0,204,106,28,1,78,0.29,48.99,10.49
213.0,204,106,28,1,78,0.29,48.99,11.17
214.0,204,108,30,0,78,0.31,48.99,10.69
215.0,204,108,29,0,79,0.31,49.67,10.76
216.0,204,109,29,0,80,0.3,50.3,10.38
217.0,204,109,29,0,80,0.3,50.3,10.84
218.0,204,110,30,0,80,0.3,50.3,11.53
219.0,204,110,29,0,81,0.3,50.04,12.1
220.0,204,111,30,0,81,0.3,50.04,12.1
221.0,204,111,29,0,82,0.3,49.95,12.02
222.0,204,112,30,0,82,0.29,49.95,11.72
223.0,204,112,29,0,83,0.29,49.84,11.81
224.0,204,113,29,0,84,0.29,49.54,11.65
225.0,204,113,26,0,87,0.29,49.38,11.43
226.0,204,113,25,1,88,0.29,49.26,12.04
227.0,204,114,24,0,90,0.3,49.59,11.73
228.0,204,115,25,0,90,0.3,49.59,11.92
229.0,204,115,24,0,91,0.3,50.42,12.31
230.0,204,116,24,0,92,0.29,50.61,11.44
231.0,204,116,24,0,92,0.29,50.61,11.58
232.0,204,117,25,0,92,0.29,50.61,10.98
233.0,204,117,25,0,92,0.29,50.61,11.19
234.0,204,118,26,0,92,0.29,50.61,11.25
235.0,204,118,24,0,94,0.29,51.19,11.73
236.0,204,119,25,0,94,0.29,51.19,11.26
237.0,204,119,24,0,95,0.29,51.25,11.11
238.0,204,120,24,0,96,0.28,51.18,10.36
239.0,204,120,24,0,96,0.28,51.18,10.06
240.0,204,121,25,0,96,0.28,51.18,9.49
241.0,204,121,25,0,96,0.28,51.18,9.39
242.0,204,122,26,0,96,0.28,51.18,9.23
243.0,204,122,26,0,96,0.28,51.18,9.5
244.0,204,123,26,0,97,0.28,51.08,8.89
245.0,204,123,26,0,97,0.28,51.08,9.14
246.0,204,124,26,0,98,0.27,51.4,9.19
247.0,204,124,25,0,99,0.27,51.21,9.44
248.0,204,125,25,0,100,0.27,50.91,9.03
249.0,204,125,24,0,101,0.27,50.89,9.16
250.0,204,126,24,0,102,0.27,50.8,8.8
251.0,204,126,24,0,102,0.27,50.8,8.93
252.0,204,127,25,0,102,0.27,50.8,8.9
253.0,204,127,25,0,102,0.27,50.8,9.22
254.0,204,128,26,0,102,0.27,50.8,9.11
255.0,204,128,26,0,102,0.27,50.8,9.66
256.0,204,129,26,0,103,0.26,50.58,10.1
257.0,204,129,26,0,103,0.26,50.58,10.5
258.0,204,130,27,0,103,0.26,50.58,10.35
259.0,204,130,27,0,103,0.26,50.58,10.42
260.0,204,130,26,1,104,0.26,50.9,10.18
261.0,204,130,26,1,104,0.26,50.9,10.13
262.0,204,131,27,1,104,0.26,50.9,9.31
263.0,204,131,27,1,104,0.26,50.9,9.46
264.0,204,133,28,0,105,0.29,51.1,9.11
265.0,204,133,28,0,105,0.29,51.1,9.53
266.0,204,134,27,0,107,0.28,51.21,9.57
267.0,204,134,26,0,108,0.28,50.95,9.51
268.0,204,135,27,0,108,0.28,50.95,9.34
269.0,204,135,27,0,108,0.28,50.95,9.18
270.0,204,136,27,0,109,0.28,50.98,8.13
271.0,204,136,27,0,109,0.28,50.98,8.22
272.0,204,137,28,0,109,0.28,50.98,7.99
273.0,204,137,28,0,109,0.28,50.98,8.45
274.0,204,138,29,0,109,0.28,50.98,8.84
275.0,204,138,28,0,110,0.28,50.93,9.19
276.0,204,139,28,0,111,0.27,50.95,9.26
277.0,204,139,28,0,111,0.27,50.95,9.48
278.0,204,140,28,0,112,0.27,50.82,9.18
279.0,204,140,28,0,112,0.27,50.82,9.41
280.0,204,141,28,0,113,0.27,50.58,8.88
281.0,204,141,28,0,113,0.27,50.58,9.07
282.0,204,142,29,0,113,0.27,50.58,8.55
283.0,204,142,29,0,113,0.27,50.58,8.63
284.0,204,143,28,0,115,0.27,50.47,8.01
285.0,204,143,27,0,116,0.27,50.8,8.07
286.0,204,144,28,0,116,0.26,50.8,7.91
287.0,204,144,28,0,116,0.26,50.8,8.04
288.0,204,144,28,1,116,0.26,50.8,8.34
289.0,204,145,28,0,117,0.27,50.96,8.12
290.0,204,146,29,0,117,0.27,50.96,8.01
291.0,204,146,29,0,117,0.27,50.96,8.32
292.0,204,147,30,0,117,0.27,50.96,8.21
293.0,204,147,29,0,118,0.27,50.89,8.54
294.0,204,148,29,0,119,0.26,51.17,8.3
295.0,204,148,28,0,120,0.26,51.02,8.62
296.0,204,149,29,0,120,0.26,51.02,8.58
297.0,204,149,29,0,120,0.26,51.02,8.83
298.0,204,150,30,0,120,0.26,51.02,8.77
299.0,204,150,29,0,121,0.26,51.12,8.69
300.0,204,151,30,0,121,0.26,51.12,8.2
301.0,204,151,29,0,122,0.26,51.49,7.63
302.0,204,152,30,0,122,0.26,51.49,6.98
303.0,204,152,30,0,122,0.26,51.49,7.09
304.0,204,152,30,1,122,0.26,51.49,7.05
305.0,204,152,29,1,123,0.26,51.49,6.88
306.0,204,153,30,1,123,0.25,51.49,6.7
307.0,204,153,29,1,124,0.25,51.61,6.66
308.0,204,154,30,1,124,0.25,51.61,7.17
309.0,204,154,30,1,124,0.25,51.61,7.48
310.0,204,155,31,1,124,0.25,51.61,7.55
311.0,204,155,31,1,124,0.25,51.61,7.68
312.0,204,156,32,1,124,0.25,51.61,7.89
313.0,204,156,31,1,125,0.25,51.91,7.82
314.0,204,157,32,1,125,0.25,51.91,7.51
315.0,204,157,32,1,125,0.25,51.91,7.7
316.0,204,158,32,1,126,0.25,51.85,7.66
317.0,204,158,32,1,126,0.25,51.85,8.01
318.0,204,159,33,1,126,0.25,51.85,8.25
319.0,204,159,33,1,126,0.25,51.85,8.9
320.0,204,160,33,1,127,0.24,52.12,9.06
321.0,204,160,33,1,127,0.24,52.12,9.2
322.0,204,161,34,1,127,0.24,52.12,8.94
323.0,204,161,33,1,128,0.24,52.62,9.51
324.0,204,162,33,1,129,0.24,52.53,9.39
325.0,204,162,33,1,129,0.24,52.53,9.42
326.0,204,162,33,2,129,0.24,52.53,9.79
327.0,204,163,34,1,129,0.25,52.53,9.72
328.0,204,164,34,1,130,0.24,52.74,9.47
329.0,204,164,32,1,132,0.24,52.97,9.14
330.0,204,165,33,1,132,0.24,52.97,9.38
331.0,204,165,32,1,133,0.24,53.08,9.42
332.0,204,166,33,1,133,0.24,53.08,9.46
333.0,204,166,31,1,135,0.24,53.31,8.8
334.0,204,167,32,1,135,0.24,53.31,8.3
335.0,204,167,31,1,136,0.24,53.09,8.49
336.0,204,168,32,1,136,0.24,53.09,8.31
337.0,204,168,32,1,136,0.24,53.09,8.41
338.0,204,169,32,1,137,0.24,53.14,7.62
339.0,204,169,32,1,137,0.24,53.14,8.13
340.0,204,170,33,1,137,0.24,53.14,8.13
341.0,204,171,34,0,137,0.45,53.14,8.33
342.0,204,172,34,0,138,0.45,53.14,8.09
343.0,204,172,34,0,138,0.45,53.14,8.34
344.0,204,173,33,0,140,0.45,53.28,7.68
345.0,204,173,33,0,140,0.45,53.28,7.58
346.0,204,174,34,0,140,0.44,53.28,7.47
347.0,204,174,34,0,140,0.44,53.28,7.59
348.0,204,175,35,0,140,0.44,53.28,7.56
349.0,204,175,35,0,140,0.44,53.28,7.93
350.0,204,176,35,0,141,0.44,52.96,8.26
351.0,204,176,35,0,141,0.44,52.96,8.69
352.0,204,176,35,1,141,0.44,52.96,9.45
353.0,204,177,35,0,142,0.44,53.19,9.59
354.0,204,178,34,0,144,0.44,53.21,9.79
355.0,204,178,34,0,144,0.44,53.21,9.94
356.0,204,179,35,0,144,0.44,53.21,10.13
357.0,204,179,34,0,145,0.44,53.25,10.06
358.0,204,180,35,0,145,0.43,53.25,10.19
359.0,204,180,34,0,146,0.43,53.08,10.24
360.0,204,180,34,1,146,0.43,53.08,10.72
361.0,204,181,34,0,147,0.44,52.95,9.9
362.0,204,182,35,0,147,0.43,52.95,9.92
363.0,204,182,35,0,147,0.43,52.95,10.15
364.0,204,183,34,0,149,0.43,53.14,9.9
365.0,204,183,34,0,149,0.43,53.14,10.39
366.0,204,184,35,0,149,0.43,53.14,10.79
367.0,204,184,35,0,149,0.43,53.14,11.34
368.0,204,184,34,1,150,0.43,53.52,11.21
369.0,204,185,35,0,150,0.43,53.52,10.99
370.0,204,186,35,0,151,0.43,53.66,10.5
371.0,204,186,35,0,151,0.43,53.66,10.69
372.0,204,187,36,0,151,0.43,53.66,10.32
373.0,204,187,35,0,152,0.43,53.69,10.38
374.0,204,188,36,0,152,0.43,53.69,10.33
375.0,204,188,36,0,152,0.43,53.69,10.51
376.0,204,188,35,1,153,0.43,53.48,10.51
377.0,204,188,35,1,153,0.43,53.48,10.78
378.0,204,190,36,0,154,0.43,53.4,10.21
379.0,204,190,35,0,155,0.43,53.5,10.62
380.0,204,191,34,0,157,0.43,53.58,10.76
381.0,204,191,33,0,158,0.43,53.37,10.97
382.0,204,192,34,0,158,0.43,53.37,11.09
383.0,204,192,34,0,158,0.43,53.37,11.39
384.0,204,193,34,0,159,0.42,53.51,11.07
385.0,204,193,33,0,160,0.42,54.09,11.22
386.0,204,193,33,1,160,0.42,54.09,11.21
387.0,204,193,33,1,160,0.42,54.09,11.57
388.0,204,194,33,1,161,0.42,53.87,11.29
389.0,204,195,34,0,161,0.44,53.87,11.14
390.0,204,196,35,0,161,0.43,53.87,11.07
391.0,204,196,33,0,163,0.43,54.41,10.65
392.0,204,197,32,0,165,0.43,54.23,10.53
393.0,204,197,32,0,165,0.43,54.23,10.64
394.0,204,198,33,0,165,0.43,54.23,10.45
395.0,204,198,33,0,165,0.43,54.23,10.77
396.0,204,199,34,0,165,0.43,54.23,10.66
397.0,204,199,34,0,165,0.43,54.23,10.93
398.0,204,200,34,0,166,0.42,54.65,10.7
399.0,204,200,34,0,166,0.42,54.65,11.21
400.0,204,201,33,0,168,0.42,54.52,10.98
401.0,204,201,33,0,168,0.42,54.52,10.94
402.0,204,202,34,0,168,0.42,54.52,10.47
403.0,204,202,34,0,168,0.42,54.52,10.48
404.0,204,203,35,0,168,0.42,54.52,9.85
405.0,204,203,34,0,169,0.42,54.41,9.39
406.0,305,203,32,1,171,0.42,54.61,9.28
407.0,305,203,31,1,172,0.42,54.45,9.13
408.0,305,205,33,0,172,0.42,54.45,8.67
409.0,305,205,33,0,172,0.42,54.45,8.73
410.0,305,206,34,0,172,0.42,54.45,8.23
411.0,305,206,34,0,172,0.42,54.45,8.38
412.0,305,207,34,0,173,0.42,54.68,8.29
413.0,305,207,34,0,173,0.42,54.68,8.7
414.0,305,208,35,0,173,0.42,54.68,9.03
415.0,305,208,35,0,173,0.42,54.68,9.67
416.0,305,209,35,0,174,0.42,54.67,9.47
417.0,305,209,35,0,174,0.42,54.67,9.68
418.0,305,210,36,0,174,0.41,54.67,9.22
419.0,305,210,35,0,175,0.41,54.63,9.17
420.0,305,210,33,1,177,0.41,55.1,9.2
421.0,305,211,34,0,177,0.42,55.1,8.98
422.0,305,212,35,0,177,0.42,55.1,8.76
423.0,305,212,35,0,177,0.42,55.1,8.8
424.0,305,213,36,0,177,0.41,55.1,8.46
425.0,305,213,36,0,177,0.41,55.1,8.79
426.0,305,214,37,0,177,0.41,55.1,8.67
427.0,305,214,37,0,177,0.41,55.1,8.82
428.0,305,215,38,0,177,0.41,55.1,8.88
429.0,305,215,38,0,177,0.41,55.1,8.87
430.0,305,216,39,0,177,0.41,55.1,8.63
431.0,305,216,38,0,178,0.41,55.51,8.5
432.0,305,217,39,0,178,0.41,55.51,8.44
433.0,305,217,39,0,178,0.41,55.51,8.89
434.0,305,218,40,0,178,0.4,55.51,8.94
435.0,305,218,40,0,178,0.4,55.51,9.18
436.0,305,219,39,0,180,0.4,56.17,9.12
437.0,305,219,37,0,182,0.4,56.34,9.18
438.0,305,220,37,0,183,0.4,56.46,9.12
439.0,305,220,36,0,184,0.4,56.33,9.02
440.0,305,220,36,1,184,0.4,56.33,9.39
441.0,305,220,35,1,185,0.4,56.61,9.06
442.0,305,221,36,1,185,0.4,56.61,8.96
443.0,305,221,34,1,187,0.4,56.91,8.76
444.0,305,222,35,1,187,0.4,56.91,8.7
445.0,305,222,35,1,187,0.4,56.91,8.76
446.0,305,224,37,0,187,0.42,56.91,8.55
447.0,305,224,37,0,187,0.42,56.91,9.05
448.0,305,224,36,1,188,0.42,57.19,9.07
449.0,305,225,36,0,189,0.42,57.19,8.54
450.0,305,226,36,0,190,0.42,57.44,8.37
451.0,305,226,36,0,190,0.42,57.44,8.66
452.0,305,226,35,1,191,0.42,57.36,9.06
453.0,305,226,35,1,191,0.42,57.36,9.42
454.0,305,228,37,0,191,0.43,57.36,9.38
455.0,305,228,37,0,191,0.43,57.36,9.62
456.0,305,229,37,0,192,0.42,57.42,9.23
457.0,305,229,37,0,192,0.42,57.42,9.38
458.0,305,230,37,0,193,0.42,57.18,9.5
459.0,305,230,35,0,195,0.42,57.23,9.74
460.0,305,231,34,0,197,0.42,57.33,9.61
461.0,305,231,33,0,198,0.42,57.46,9.18
462.0,305,231,32,1,199,0.42,57.41,9.41
463.0,305,232,33,0,199,0.42,57.41,9.65
464.0,305,233,33,0,200,0.42,57.41,9.22
465.0,305,233,31,0,202,0.42,57.15,8.8
466.0,305,234,32,0,202,0.42,57.15,8.56
467.0,305,234,32,0,202,0.42,57.15,8.69
468.0,305,235,33,0,202,0.42,57.15,8.85
469.0,305,235,30,0,205,0.42,57.66,8.87
470.0,305,236,30,0,206,0.42,57.58,9.07
471.0,305,236,29,0,207,0.42,57.63,9.28
472.0,305,237,30,0,207,0.41,57.63,9.65
473.0,305,237,28,0,209,0.41,57.89,10.06
474.0,305,238,29,0,209,0.41,57.89,10.23
475.0,305,238,28,0,210,0.41,58.1,10.45
476.0,305,239,29,0,210,0.41,58.1,9.9
477.0,305,239,29,0,210,0.41,58.1,9.79
478.0,305,240,29,0,211,0.41,58.21,9.2
479.0,305,240,29,0,211,0.41,58.21,9.37
480.0,305,241,30,0,211,0.41,58.21,8.91
481.0,305,241,30,0,211,0.41,58.21,9.38
482.0,305,242,31,0,211,0.4,58.21,9.63
483.0,305,242,30,0,212,0.4,58.0,10.16
484.0,305,243,30,0,213,0.4,58.02,9.79
485.0,305,243,29,0,214,0.4,58.23,10.33
486.0,305,244,29,0,215,0.4,58.2,10.32
487.0,305,244,29,0,215,0.4,58.2,10.92
488.0,305,245,30,0,215,0.4,58.2,10.79
489.0,305,245,30,0,215,0.4,58.2,10.78
490.0,305,246,31,0,215,0.4,58.2,10.92
491.0,305,246,31,0,215,0.4,58.2,11.1
492.0,305,247,32,0,215,0.4,58.2,11.19
493.0,305,247,32,0,215,0.4,58.2,12.05
494.0,305,248,31,0,217,0.4,57.87,12.07
495.0,305,248,29,0,219,0.4,57.82,11.88
496.0,305,249,30,0,219,0.39,57.82,12.02
497.0,305,249,30,0,219,0.39,57.82,11.87
498.0,305,250,30,0,220,0.39,57.64,11.46
499.0,305,250,29,0,221,0.39,57.73,11.48
500.0,305,251,29,0,222,0.39,57.72,11.07
501.0,305,251,29,0,222,0.39,57.72,11.17
502.0,305,252,30,0,222,0.39,57.72,10.99
503.0,305,252,29,0,223,0.39,58.12,10.74
504.0,305,253,30,0,223,0.39,58.12,10.9
505.0,305,253,29,0,224,0.39,58.11,11.41
506.0,305,253,28,1,225,0.39,58.18,11.62
507.0,305,254,29,0,225,0.39,58.18,11.09
508.0,305,255,28,0,227,0.39,57.96,10.44
509.0,305,255,28,0,227,0.39,57.96,10.63
510.0,305,256,28,0,228,0.39,58.2,10.41
511.0,305,256,27,0,229,0.39,58.11,10.77
512.0,305,256,27,1,229,0.39,58.11,11.85
513.0,305,257,28,0,229,0.39,58.11,12.06
514.0,305,257,28,1,229,0.39,58.11,12.52
515.0,305,257,26,1,231,0.39,58.2,12.23
516.0,305,259,27,0,232,0.39,58.19,11.37
517.0,305,259,27,0,232,0.39,58.19,11.02
518.0,305,260,28,0,232,0.39,58.19,10.81
519.0,305,260,27,0,233,0.39,58.16,10.94
520.0,305,261,28,0,233,0.39,58.16,10.87
521.0,305,261,27,0,234,0.39,58.16,11.1
522.0,305,261,26,1,235,0.39,58.35,11.12
523.0,305,262,27,0,235,0.39,58.35,10.57
524.0,305,263,28,0,235,0.39,58.35,10.22
525.0,305,263,28,0,235,0.39,58.35,10.42
526.0,305,264,29,0,235,0.39,58.35,10.07
527.0,305,264,29,0,235,0.39,58.35,10.82
528.0,305,265,30,0,235,0.39,58.35,10.58
529.0,305,265,29,0,236,0.39,58.39,10.38
530.0,305,266,29,0,237,0.39,58.32,10.06
531.0,305,266,29,0,237,0.39,58.32,10.16
532.0,305,267,29,0,238,0.39,58.43,10.37
533.0,305,267,29,0,238,0.39,58.43,10.69
534.0,305,268,30,0,238,0.38,58.43,10.43
